row_num,id,data
379,2B4051B5,Pets & Animals/Pets/Horses_8
380,854F99D3,World Localities/Asia/East Asia/Japan/Kanto/Kanagawa/Kawasaki_7
381,38975A8E,World Localities/Europe/Mediterranean Europe/Spain/Valencian Community/Valencia_4
382,A714B30E,Internet & Telecom/Web Services_1
383,E8FD5373,Business & Industrial/Business Finance/Risk Management_7
384,C35B69AF,World Localities/Asia/South Asia/Pakistan/Karachi_4
385,B71CC405,World Localities/Europe/Mediterranean Europe/Spain/Castile-La Mancha_4
386,DE961250,Shopping/Classifieds_4
387,C35CC6FD,Travel & Transportation/Transportation/Carpooling_5
388,A1E5AB53,World Localities/Latin America/South America/Ecuador_1
389,268D1527,Business & Industrial/Advertising & Marketing_6
390,12E959DA,Health/Health Conditions/Neurological Conditions/Learning & Developmental Disabilities/ADD & ADHD_1
391,E68ADC14,World Localities/Latin America/South America/Guyana_5
392,237201CF,World Localities/Europe/Mediterranean Europe/Spain/Basque Country_3
393,07D381A7,World Localities/Asia/East Asia/China/Southeast China/Fujian_4
394,986FE162,Finance/Investing/Funds/Hedge Funds_5
395,F7FA83D4,Arts & Entertainment/Music & Audio/Urban & Hip-Hop_2
396,08B80F59,World Localities/Europe/Mediterranean Europe/Spain/Valencian Community_2
397,042C08D5,World Localities/North America/USA/Great Plains (USA)/Oklahoma/Tulsa_6
398,11C76612,News/Newspapers_2
399,5E363033,Shopping/Consumer Resources_3
400,5CEF581E,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_8
401,1F576FE0,Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs_2
402,C3185396,Sports/Sporting Goods/Cricket Equipment_1
403,2C4536A7,Health/Health Conditions/Heart & Hypertension_6
404,E108D917,World Localities/North America/USA/Florida/Southern Florida/South Florida Metro/West Palm Beach-Boca Raton_7
405,BB750C12,Games/Table Games/Table Tennis_1
406,4CC21FE9,Autos & Vehicles/Motor Vehicles (By Brand)/Kia_8
407,A93A89F6,Arts & Entertainment/Movies/DVD & Video Shopping_3
408,DB4D05E7,"Finance/Grants, Scholarships & Financial Aid/Study Grants & Scholarships_2"
409,144700CE,Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons_7
410,3A173014,Beauty & Fitness/Fashion & Style/Fashion Modeling_4
411,735B49F7,Business & Industrial/Hospitality Industry/Food Service/Restaurant Supply_1
412,7DE85FB5,World Localities/Latin America/South America/Brazil/Southeast Brazil/São Paulo (State)/São Paulo_1
413,36DB1A67,Business & Industrial/Aerospace & Defense/Defense Industry_2
414,3EB25FEC,Arts & Entertainment/Entertainment Industry/Recording Industry_1
415,48FF99F7,World Localities/Asia/South Asia/India/West India/Maharashtra/Pune_7
416,B9999C8A,Internet & Telecom/Web Portals_8
417,932C7F1A,World Localities/North America/USA/Mid-Atlantic (USA)/New York State/Rochester-Finger Lakes_1
418,E9EB1B10,World Localities/Asia/West Asia/Bahrain_7
419,B4B3360B,World Localities/Europe/Central & Eastern Europe/Austria/Vorarlberg_1
420,FE118ADA,World Localities/Europe/Mediterranean Europe/Italy/Piedmont_5
421,50EC58F2,World Localities/Asia/East Asia/China/South Central China_7
422,7575DD28,Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/Wearable Technology/Smart Watches_2
423,327DC74A,World Localities/Asia/Southeast Asia/Laos_6
424,4E7F34EF,World Localities/Latin America/Central America/Belize_4
425,B4D488F0,World Localities/Asia/South Asia/India/West India/Maharashtra/Pune_4
426,A3608C88,Computers & Electronics/Consumer Electronics/GPS & Navigation_2
427,9E0079F5,Games_7
428,81EE6F60,Shopping/Apparel/Costumes_3
429,A3110B7E,Arts & Entertainment/Music & Audio/World Music/South Asian Music_5
430,D743297F,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Nail Care Products_4
431,ABF044DA,Autos & Vehicles/Vehicle Shopping/Used Vehicles_6
432,5333B085,World Localities/Europe/Central & Eastern Europe/Germany/Schleswig-Holstein_5
433,CED85D98,Jobs & Education/Education/Standardized & Admissions Tests_3
434,BD23F379,World Localities/Asia/Southeast Asia/Philippines/Manila_5
435,277A837A,Finance/Credit & Lending/Loans/Student Loans & College Financing_4
436,A9334CC7,World Localities/Europe/Western Europe/France/East France/Grand-Est/Lorraine_6
437,42D3B07B,Computers & Electronics/Computer Hardware/Computer Drives & Storage/Network Storage_4
438,9132AA5C,Sports/Combat Sports_2
439,D495D81E,Food & Drink/Cooking & Recipes/Salads_8
440,ED5098BB,Arts & Entertainment/Music & Audio/Jazz & Blues/Jazz_2
441,2134B832,Health/Health Conditions/Neurological Conditions/Learning & Developmental Disabilities/Autism Spectrum Disorders_5
442,DAC71A7A,Law & Government/Legal/Product Liability_2
443,77CADAB8,World Localities/Asia/South Asia/India/West India/Goa_2
444,377F8CEC,Health/Men's Health_6
445,FFBC102A,World Localities/North America/USA/Mid-Atlantic (USA)_3
446,3149E5AC,World Localities/Europe/Central & Eastern Europe/Eastern Europe/Moldova_7
447,1DE5C6B8,Health/Health Conditions_7
448,07E540D5,Arts & Entertainment/Music & Audio/Rock Music/Metal (Music)_7
449,D790EED3,Arts & Entertainment/TV & Video/TV Commercials_2
450,4883F5BD,Arts & Entertainment/Music & Audio/Urban & Hip-Hop/Soul & R&B_4
451,2A899B06,World Localities/Asia/East Asia/China/Southwest China/Guangxi_5
452,9EE285DF,Hobbies & Leisure/Special Occasions/Anniversaries_4
453,F8611E97,Computers & Electronics/Software/Operating Systems/Mobile OS/BlackBerry OS_6
454,09C8DA92,World Localities/Asia/West Asia/Turkey/Black Sea Turkey_1
455,6BD77FEA,Games/Family-Oriented Games & Activities/Dress-Up & Fashion Games_2
456,8D1B42CC,World Localities/Asia/South Asia/India/North India/Madhya Pradesh_3
457,D47744CD,World Localities/Europe/Mediterranean Europe/Italy/Basilicata_7
458,B18DF19F,World Localities/Europe/Central & Eastern Europe/Czech Republic_1
459,258B3621,Food & Drink/Food & Grocery Retailers_5
460,1C95E605,Health/Vision Care_2
461,D22B5FAE,Health/Medical Devices & Equipment/Assistive Technology_4
462,27CC7309,News/Newspapers_1
463,40335E2E,World Localities/Asia/West Asia/Turkey/Aegean Turkey/Izmir_5
464,1F0FFEF0,World Localities/Latin America/Central America/Mexico/Northern Mexico_7
465,DAC51AED,World Localities/Asia/South Asia/Pakistan_4
466,5472F7F4,"Arts & Entertainment/Movies/Thriller, Crime & Mystery Films_6"
467,A45F6E82,Health/Health Conditions/Neurological Conditions_1
468,17BC5631,World Localities/Asia/East Asia/Japan/Tohoku/Fukushima_3
469,329FF3FB,Home & Garden/Home Safety & Security_4
470,B81B2EDE,World Localities/North America/USA/Mid-Atlantic (USA)_5
471,D364E924,World Localities/Europe/Western Europe/France/Central France_4
472,E0C11DF2,People & Society/Social Sciences/Demographics_4
473,750D3BA7,Health/Health Conditions/Cancer_6
474,E4366515,Arts & Entertainment/Celebrities & Entertainment News_9
475,3E1730AE,Business & Industrial/Energy & Utilities/Renewable & Alternative Energy/Hydropower_2
476,A766D413,World Localities/Europe/Central & Eastern Europe/Germany/Saxony-Anhalt_1
477,7ED9D339,Health/Health Conditions/Neurological Conditions_8
478,8B3BEDD3,Games/Family-Oriented Games & Activities_8
479,9590E6A1,World Localities/North America/USA/Florida/North Florida/Jacksonville_8
480,5C01E4E4,World Localities/North America/USA/Texas/Houston_1
481,9D95788D,Autos & Vehicles/Motor Vehicles (By Type)/Hybrid & Alternative Vehicles/Electric & Plug-In Vehicles_8
482,21BF5B75,News/Politics/Campaigns & Elections_1
483,C9DFB861,World Localities/Latin America/Central America/Mexico_1
484,201870FF,World Localities/Europe/Mediterranean Europe/Italy/Molise_2
485,9F6D8208,World Localities/Asia/East Asia/Taiwan/Tainan_7
486,426D836D,Travel & Transportation/Specialty Travel_5
487,A08955D4,World Localities/North America/USA/California/San Francisco Bay Area_6
488,E7780400,Autos & Vehicles/Motor Vehicles (By Brand)/Renault_9
489,7E4C8878,Sports/Fantasy Sports_1
490,12FFA9E8,Computers & Electronics/Software/Intelligent Personal Assistants_5
491,8F527579,World Localities/North America/Canada/Ontario/Southwestern Ontario_7
492,B92EF161,World Localities/Europe/Central & Eastern Europe/Switzerland/Zurich_2
493,55021A67,World Localities/Europe/Western Europe/France/South East France/Corsica_7
494,94F594E0,World Localities/Asia/East Asia/China/South Central China/Hubei_4
495,8E47F8D9,World Localities/Latin America/Caribbean/Cayman Islands_7
496,9F901BA0,World Localities/Asia/East Asia/South Korea_7
497,33FA441E,Games/Dice Games_8
498,941319B1,Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products_9
499,B18E105B,Autos & Vehicles/Bicycles & Accessories_9
500,90DD64B6,Games/Computer & Video Games/Video Game Mods & Add-Ons_3
501,E1A58D4E,World Localities/Asia/East Asia/Japan/Chubu/Ishikawa_3
502,71EA7922,Food & Drink/Beverages/Energy Drinks_8
503,E507FD16,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_7
504,03C977AF,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Reality Shows_7
505,8D883F60,World Localities/Asia/East Asia/China/South Central China/Anhui_8
506,772D3CBA,Shopping/Photo & Video Services/Photo Printing Services_1
507,5AFC0189,Beauty & Fitness/Fashion & Style/Fashion Designers & Collections_8
508,FA86BA21,World Localities/Asia/South Asia/Bangladesh_2
509,ED895C65,News/Business News/Company News/Mergers & Acquisitions_1
510,5F53E6A3,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Face Care Products/Face Cleansers & Makeup Removers_2
511,B684E0E4,Business & Industrial/Metals & Mining_3
512,D90F2D3F,Arts & Entertainment/Music & Audio/Religious Music/Christian & Gospel Music_7
513,819E1D91,Health/Health Conditions/Obesity_4
514,50761618,World Localities/Latin America/South America/French Guiana_1
515,2A0E8C2F,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_8
516,FA57AA13,World Localities/Europe/Central & Eastern Europe/Germany/North Rhine-Westphalia/Cologne_6
517,5659D705,Games/Computer & Video Games/Shooter Games_3
518,E626FDD2,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Sci-Fi & Fantasy Shows_3
519,BB988BED,Autos & Vehicles/Motor Vehicles (By Brand)/GMC_3
520,222E8187,World Localities/Asia/East Asia/Japan/Chubu/Shizuoka_4
521,C8602110,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_1
522,2F1DD226,Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs_7
523,4079CC4B,World Localities/Africa/Western Africa/Senegal_3
524,C7B7129B,Business & Industrial/Business Services/Office Supplies/Office Furniture/Office Chairs_4
525,5ED2314D,Arts & Entertainment/Movies/Action & Adventure Films/Martial Arts Films_6
526,8C7BF6B2,Sports/Sporting Goods_1
527,97A7C3BE,Law & Government/Legal/Accident & Personal Injury Law_6
528,E0B62F5A,"Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/3D Printers & Scanners_5"
529,7EEFA83E,Autos & Vehicles/Bicycles & Accessories/Road Bikes_1
530,779503AD,World Localities/Latin America/South America/Colombia/Bogota_3
531,2977D992,World Localities/Asia/East Asia/South Korea/Jeju_2
532,6B29A2B7,Health/Health Conditions/Neurological Conditions/Learning & Developmental Disabilities/Autism Spectrum Disorders_7
533,B213B2D5,World Localities/Asia/East Asia/China/North Central China/Hebei_6
534,8C76DA36,World Localities/North America/USA/South (USA)/South Carolina_5
535,DCA54CCE,Sports/Winter Sports_1
536,5F71A1C4,World Localities/Europe/Mediterranean Europe/Portugal_4
537,DD499A9B,Games/Family-Oriented Games & Activities/Dress-Up & Fashion Games_4
538,EF28C53E,Hobbies & Leisure/Water Activities_2
539,4088DE22,Pets & Animals/Animal Products & Services/Animal Welfare_2
540,0B525EC0,Health/Reproductive Health/Birth Control_3
541,30F1B816,World Localities/Asia/Southeast Asia/Indonesia/Sumatra_8
542,D0ED4276,World Localities/Europe/Mediterranean Europe/Italy/Molise_8
543,3486E57A,World Localities/Asia/East Asia/Japan/Kansai/Hyogo/Kobe_6
544,8C33BC7F,World Localities/Asia/East Asia/Taiwan/Kaohsiung_7
545,8193CE00,Reference/General Reference/Educational Resources_1
546,701C1A99,World Localities/Asia/East Asia/Japan/Kansai/Hyogo/Kobe_1
547,E1136EA2,World Localities/Africa/Southern Africa/South Africa/Johannesburg_8
548,3612777B,World Localities/Latin America/South America/Suriname_7
549,139E7E65,World Localities/Latin America/South America/Brazil/South Brazil/Rio Grande do Sul_5
550,EB6C6944,Law & Government/Public Safety_7
551,18B65025,Home & Garden/Home Appliances_1
552,E9FE780C,Health/Health Conditions/Pain Management_8
553,E0BCC256,Games/Party Games_7
554,9397B833,Books & Literature/Magazines_4
555,471D765B,Reference/Geographic Reference_5
556,68FF5A15,World Localities/Latin America/Caribbean/Guadeloupe_2
557,F2A98350,News/Politics/Politics (Right)_1
558,BDAB365F,Computers & Electronics/Enterprise Technology_3
559,25392830,Food & Drink/Food/Dairy & Eggs/Cheese_6
560,52E72F0B,Sports/Sporting Goods/Combat Sports Equipment/Boxing Gloves & Gear_7
561,C838DCF9,Jobs & Education/Education/Academic Conferences & Publications_6
562,47462FA0,Sports/Individual Sports/Bowling_8
563,91B4E425,World Localities/Europe/Mediterranean Europe/Malta_5
564,DB0D42A6,Arts & Entertainment/Visual Art & Design_5
565,EB55C14F,Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs_2
566,D8FD2440,Computers & Electronics/Consumer Electronics/TV & Video Equipment/Televisions/Plasma TVs_5
567,30A31226,World Localities/Asia/East Asia/Taiwan/Taichung_7
568,01C78185,Law & Government/Government/Executive Branch_3
569,48E73EF7,Food & Drink/Food/Candy & Sweets_2
570,0BD19FC5,Jobs & Education/Jobs/Job Listings/Legal Jobs_6
571,F85BB625,World Localities/North America/USA/South (USA)/Tennessee_6
572,A8F35CF2,Home & Garden/HVAC & Climate Control/Air Conditioners_7
573,CD539BCA,Pets & Animals/Pets/Rabbits & Rodents_1
574,F4875E8C,Sports/Team Sports/Handball_3
575,586C333E,Autos & Vehicles/Motor Vehicles (By Brand)/Bentley_6
576,BA05A5B8,Shopping/Wholesalers & Liquidators_6
577,B82B2654,World Localities/North America/USA/Florida/Central Florida/Deltona-Daytona Beach_3
578,4A2AA781,World Localities/Europe/Southeastern Europe/Bosnia and Herzegovina_3
579,5E8C8A86,Health/Nutrition/Special & Restricted Diets/Low Fat & Low Cholesterol Diets_4
580,CBD1A4E6,World Localities/Asia/Russia & CIS/Caucasus_5
581,EB17E14C,Shopping/Gifts & Special Event Items/Flowers_4
582,24CEB0C4,World Localities/Latin America/South America/Brazil/South Brazil/Santa Catarina_5
583,B2030E14,Law & Government_6
584,91CB5231,Computers & Electronics/Consumer Electronics/Car Electronics/Car Video_8
585,9F82D75A,Autos & Vehicles/Boats & Watercraft_1
586,3BBD9159,Finance/Credit & Lending/Loans/Home Financing/Home Equity Loans & Lines of Credit_6
587,78E6E939,Real Estate/Real Estate Listings/Residential Sales_6
588,1B767D60,World Localities/Latin America/Central America/Panama_2
589,0AA965D9,Hobbies & Leisure/Clubs & Organizations_6
590,9266543E,Autos & Vehicles/Vehicle Parts & Services/Vehicle Parts & Accessories/Auto Brakes_5
591,20C7C2EA,World Localities/North America/Canada/Quebec/Montreal_6
592,2C76B8D4,Business & Industrial/Construction & Maintenance/Civil Engineering_4
593,C5BE512A,Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance/Transmission Repair & Maintenance_6
594,8FBE4197,Business & Industrial/Energy & Utilities/Renewable & Alternative Energy_7
595,D3AA04BA,Food & Drink/Food_6
596,CF53E773,Arts & Entertainment/Performing Arts/Acting & Theater_5
597,965482F1,World Localities/North America/USA/Florida/Florida Panhandle/Tallahassee_2
598,35792D19,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_4
599,4039179A,World Localities/North America/USA/Great Plains (USA)/Oklahoma/Tulsa_2
600,A5EBBF93,Computers & Electronics/Consumer Electronics/Game Systems & Consoles/Nintendo_3
601,F812714B,Autos & Vehicles/Motor Vehicles (By Brand)/Bentley_7
602,DEF446B4,World Localities/North America/Canada/Canadian Prairies/Alberta/Calgary_1
603,1CF4D9D9,World Localities/Asia/East Asia/Japan/Tohoku_3
604,5745B6F6,Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software_2
605,98C6241A,Arts & Entertainment/Visual Art & Design/Architecture_4
606,83C06A4B,World Localities/North America/Canada/Northern Territories_1
607,AD6673D5,Travel & Transportation/Transportation/Urban Transit_8
608,20652051,Beauty & Fitness/Face & Body Care/Skin & Nail Care/Face Care Products_3
609,54276B99,Arts & Entertainment/Movies/Movie Reference_5
610,4205935E,Autos & Vehicles/Motor Vehicles (By Type)/Station Wagons_6
611,FCB9828A,Science/Physics_8
612,692F7EBA,Arts & Entertainment/Movies/Classic Films_3
613,8FE3FB68,Business & Industrial/Advertising & Marketing/Telemarketing_4
614,EDDDA8BD,World Localities/North America/USA/Southwest (USA)/New Mexico/Albuquerque-Santa Fe_7
615,610409E3,Internet & Telecom/Web Services/Web Hosting & Domain Registration_7
616,7B2AEEE2,Games/Dice Games_6
617,165D235E,Computers & Electronics/Consumer Electronics/Game Systems & Consoles/Sony PlayStation_4
618,3B98171C,Health/Health Conditions/Endocrine Conditions_7
619,F754E669,News/Sports News_5
620,10AA8314,World Localities/Europe/Central & Eastern Europe/Germany/Saxony-Anhalt_7
621,C28072CF,Autos & Vehicles/Motor Vehicles (By Type)/Microcars & Subcompacts_6
622,1680C9AF,Computers & Electronics/Computer Security_6
623,24C374CD,World Localities/Europe/Central & Eastern Europe/Germany/Hesse_7
624,4DADBA4A,World Localities/Europe/Western Europe/Ireland_2
625,B06DEC6E,Food & Drink/Cooking & Recipes/Culinary Training_7
626,546A45CD,World Localities/Latin America/Caribbean/Saint Vincent & Grenadines_4
627,6D9D2EAC,Health/Medical Facilities & Services/Hospitals & Treatment Centers_5
628,4037602F,Online Communities/Blogging Resources & Services/Microblogging_7
629,02D5F1D3,Arts & Entertainment/Music & Audio/Music Equipment & Technology/DJ Resources & Equipment_1
630,8C641724,Computers & Electronics/Electronics & Electrical/Electromechanical Devices_8
